#decay	# windows in store	# elements in stream	query	age class	length class	error:mean	latency:p95	ci-width:p95	ci-miss-rate
rationalPower1,1,2,1	51265	313814094	BF	subsecond	months	0.000000	0.002000	0.010088	0.000000
rationalPower1,1,2,1	51265	313814094	BF	subsecond	years	0.000000	0.002000	0.010000	0.000000
rationalPower1,1,2,1	51265	313814094	BF	seconds	seconds	0.024418	0.000500	0.193799	0.000000
rationalPower1,1,2,1	51265	313814094	BF	seconds	minutes	0.000000	0.000500	0.022837	0.000000
rationalPower1,1,2,1	51265	313814094	BF	seconds	hours	0.000000	0.001500	0.012013	0.000000
rationalPower1,1,2,1	51265	313814094	BF	seconds	days	0.000000	0.001499	0.010242	0.000000
rationalPower1,1,2,1	51265	313814094	BF	seconds	months	0.000000	0.001499	0.010085	0.000000
rationalPower1,1,2,1	51265	313814094	BF	seconds	years	0.000000	0.002000	0.010000	0.000000
rationalPower1,1,2,1	51265	313814094	BF	minutes	seconds	0.093939	0.000500	0.727550	0.000000
rationalPower1,1,2,1	51265	313814094	BF	minutes	minutes	0.000000	0.001500	0.052281	0.000000
rationalPower1,1,2,1	51265	313814094	BF	minutes	hours	0.000000	0.001500	0.012760	0.000000
rationalPower1,1,2,1	51265	313814094	BF	minutes	days	0.000000	0.001500	0.010335	0.000000
rationalPower1,1,2,1	51265	313814094	BF	minutes	months	0.000000	0.001500	0.010081	0.000000
rationalPower1,1,2,1	51265	313814094	BF	hours	seconds	0.170228	0.001500	0.943933	0.000000
rationalPower1,1,2,1	51265	313814094	BF	hours	minutes	0.000000	0.001500	0.173224	0.000000
rationalPower1,1,2,1	51265	313814094	BF	hours	hours	0.000000	0.000500	0.017990	0.000000
rationalPower1,1,2,1	51265	313814094	BF	hours	days	0.000000	0.002499	0.010450	0.000000
rationalPower1,1,2,1	51265	313814094	BF	hours	months	0.000000	0.001500	0.010102	0.000000
rationalPower1,1,2,1	51265	313814094	BF	days	seconds	0.171245	0.001500	0.990199	0.000000
rationalPower1,1,2,1	51265	313814094	BF	days	minutes	0.000000	0.000500	0.554754	0.000000
rationalPower1,1,2,1	51265	313814094	BF	days	hours	0.000000	0.001500	0.052372	0.000000
rationalPower1,1,2,1	51265	313814094	BF	days	days	0.000000	0.001500	0.011597	0.000000
rationalPower1,1,2,1	51265	313814094	BF	days	months	0.000000	0.003000	0.010151	0.000000
rationalPower1,1,2,1	51265	313814094	BF	months	seconds	0.177196	0.000500	0.997329	0.000000
rationalPower1,1,2,1	51265	313814094	BF	months	minutes	0.000000	0.001500	0.841584	0.000000
rationalPower1,1,2,1	51265	313814094	BF	months	hours	0.000000	0.001500	0.156312	0.000000
rationalPower1,1,2,1	51265	313814094	BF	months	days	0.000000	0.001500	0.016458	0.000000
rationalPower1,1,2,1	51265	313814094	BF	months	months	0.000000	0.001500	0.010534	0.000000
rationalPower1,1,2,1	51265	313814094	BF	years	seconds	1.000000	0.000000	0.999999	0.000000
rationalPower1,1,4,1	72711	313814094	BF	subsecond	seconds	0.084746	0.000000	0.056308	0.000000
rationalPower1,1,4,1	72711	313814094	BF	subsecond	minutes	0.000000	0.000500	0.018826	0.000000
rationalPower1,1,4,1	72711	313814094	BF	subsecond	hours	0.000000	0.003500	0.012253	0.000000
rationalPower1,1,4,1	72711	313814094	BF	subsecond	days	0.000000	0.001000	0.010225	0.000000
rationalPower1,1,4,1	72711	313814094	BF	subsecond	months	0.000000	0.001000	0.010064	0.000000
rationalPower1,1,4,1	72711	313814094	BF	subsecond	years	0.000000	0.001000	0.010000	0.000000
rationalPower1,1,4,1	72711	313814094	BF	seconds	seconds	0.021546	0.000500	0.139041	0.000000
rationalPower1,1,4,1	72711	313814094	BF	seconds	minutes	0.000000	0.000500	0.018804	0.000000
rationalPower1,1,4,1	72711	313814094	BF	seconds	hours	0.000000	0.000500	0.011382	0.000000
rationalPower1,1,4,1	72711	313814094	BF	seconds	days	0.000000	0.002000	0.010208	0.000000
rationalPower1,1,4,1	72711	313814094	BF	seconds	months	0.000000	0.001486	0.010059	0.000000
rationalPower1,1,4,1	72711	313814094	BF	seconds	years	0.000000	0.001000	0.010000	0.000000
rationalPower1,1,4,1	72711	313814094	BF	minutes	seconds	0.076702	0.000500	0.600853	0.000000
rationalPower1,1,4,1	72711	313814094	BF	minutes	minutes	0.000000	0.000500	0.042914	0.000000
rationalPower1,1,4,1	72711	313814094	BF	minutes	hours	0.000000	0.000500	0.011896	0.000000
rationalPower1,1,4,1	72711	313814094	BF	minutes	days	0.000000	0.001499	0.010230	0.000000
rationalPower1,1,4,1	72711	313814094	BF	minutes	months	0.000000	0.001500	0.010059	0.000000
rationalPower1,1,4,1	72711	313814094	BF	hours	seconds	0.157701	0.000500	0.930834	0.000000
rationalPower1,1,4,1	72711	313814094	BF	hours	minutes	0.000000	0.001494	0.164710	0.000000
rationalPower1,1,4,1	72711	313814094	BF	hours	hours	0.000000	0.001500	0.015907	0.000000
rationalPower1,1,4,1	72711	313814094	BF	hours	days	0.000000	0.001500	0.010364	0.000000
rationalPower1,1,4,1	72711	313814094	BF	hours	months	0.000000	0.090991	0.010071	0.000000
rationalPower1,1,4,1	72711	313814094	BF	days	seconds	0.171245	0.000500	0.986568	0.000000
rationalPower1,1,4,1	72711	313814094	BF	days	minutes	0.000000	0.000495	0.419992	0.000000
rationalPower1,1,4,1	72711	313814094	BF	days	hours	0.000000	0.000500	0.034072	0.000000
rationalPower1,1,4,1	72711	313814094	BF	days	days	0.000000	0.001500	0.011087	0.000000
rationalPower1,1,4,1	72711	313814094	BF	days	months	0.000000	0.001500	0.010084	0.000000
rationalPower1,1,4,1	72711	313814094	BF	months	seconds	0.177196	0.000500	0.995419	0.000000
rationalPower1,1,4,1	72711	313814094	BF	months	minutes	0.000000	0.000500	0.767039	0.000000
rationalPower1,1,4,1	72711	313814094	BF	months	hours	0.000000	0.001486	0.107705	0.000000
rationalPower1,1,4,1	72711	313814094	BF	months	days	0.000000	0.001500	0.013542	0.000000
rationalPower1,1,4,1	72711	313814094	BF	months	months	0.000000	0.001500	0.010312	0.000000
rationalPower1,1,4,1	72711	313814094	BF	years	seconds	1.000000	0.000000	0.999999	0.000000
rationalPower1,1,8,1	102483	313814094	BF	subsecond	seconds	0.067797	0.000500	0.052793	0.000000
rationalPower1,1,8,1	102483	313814094	BF	subsecond	minutes	0.000000	0.000000	0.015405	0.000000
rationalPower1,1,8,1	102483	313814094	BF	subsecond	hours	0.000000	0.000500	0.011198	0.000000
rationalPower1,1,8,1	102483	313814094	BF	subsecond	days	0.000000	0.001500	0.010210	0.000000
rationalPower1,1,8,1	102483	313814094	BF	subsecond	months	0.000000	0.002000	0.010050	0.000000
rationalPower1,1,8,1	102483	313814094	BF	subsecond	years	0.000000	0.002000	0.010000	0.000000
rationalPower1,1,8,1	102483	313814094	BF	seconds	seconds	0.027291	0.000500	0.094150	0.000000
rationalPower1,1,8,1	102483	313814094	BF	seconds	minutes	0.000000	0.000500	0.016769	0.000000
rationalPower1,1,8,1	102483	313814094	BF	seconds	hours	0.000000	0.000500	0.010980	0.000000
rationalPower1,1,8,1	102483	313814094	BF	seconds	days	0.000000	0.003000	0.010153	0.000000
rationalPower1,1,8,1	102483	313814094	BF	seconds	months	0.000000	0.003500	0.010038	0.000000
rationalPower1,1,8,1	102483	313814094	BF	seconds	years	0.000000	0.001000	0.010000	0.000000
rationalPower1,1,8,1	102483	313814094	BF	minutes	seconds	0.067222	0.000500	0.541282	0.000000
rationalPower1,1,8,1	102483	313814094	BF	minutes	minutes	0.000000	0.000500	0.034602	0.000000
rationalPower1,1,8,1	102483	313814094	BF	minutes	hours	0.000000	0.000500	0.011382	0.000000
rationalPower1,1,8,1	102483	313814094	BF	minutes	days	0.000000	0.002000	0.010168	0.000000
rationalPower1,1,8,1	102483	313814094	BF	minutes	months	0.000000	0.002500	0.010041	0.000000
rationalPower1,1,8,1	102483	313814094	BF	hours	seconds	0.153279	0.000500	0.893870	0.000000
rationalPower1,1,8,1	102483	313814094	BF	hours	minutes	0.000000	0.000500	0.114177	0.000000
rationalPower1,1,8,1	102483	313814094	BF	hours	hours	0.000000	0.000500	0.013955	0.000000
rationalPower1,1,8,1	102483	313814094	BF	hours	days	0.000000	0.001000	0.010234	0.000000
rationalPower1,1,8,1	102483	313814094	BF	hours	months	0.000000	0.001500	0.010047	0.000000
rationalPower1,1,8,1	102483	313814094	BF	days	seconds	0.170660	0.000500	0.980796	0.000000
rationalPower1,1,8,1	102483	313814094	BF	days	minutes	0.000000	0.000500	0.354008	0.000000
rationalPower1,1,8,1	102483	313814094	BF	days	hours	0.000000	0.000500	0.028104	0.000000
rationalPower1,1,8,1	102483	313814094	BF	days	days	0.000000	0.005000	0.010820	0.000000
rationalPower1,1,8,1	102483	313814094	BF	days	months	0.000000	0.005500	0.010063	0.000000
rationalPower1,1,8,1	102483	313814094	BF	months	seconds	0.177196	0.000500	0.994337	0.000000
rationalPower1,1,8,1	102483	313814094	BF	months	minutes	0.000000	0.000500	0.648078	0.000000
rationalPower1,1,8,1	102483	313814094	BF	months	hours	0.000000	0.000500	0.070947	0.000000
rationalPower1,1,8,1	102483	313814094	BF	months	days	0.000000	0.000500	0.012218	0.000000
rationalPower1,1,8,1	102483	313814094	BF	months	months	0.000000	0.001000	0.010223	0.000000
rationalPower1,1,8,1	102483	313814094	BF	years	seconds	1.000000	0.000000	0.999998	0.000000
rationalPower1,1,16,1	145353	313814094	BF	subsecond	seconds	0.101695	0.000500	0.041302	0.000000
rationalPower1,1,16,1	145353	313814094	BF	subsecond	minutes	0.000000	0.000500	0.013162	0.000000
rationalPower1,1,16,1	145353	313814094	BF	subsecond	hours	0.000000	0.000500	0.011073	0.000000
rationalPower1,1,16,1	145353	313814094	BF	subsecond	days	0.000000	0.001000	0.010118	0.000000
rationalPower1,1,16,1	145353	313814094	BF	subsecond	months	0.000000	0.017999	0.010028	0.000000
rationalPower1,1,16,1	145353	313814094	BF	subsecond	years	0.000000	0.004000	0.010000	0.000000
rationalPower1,1,16,1	145353	313814094	BF	seconds	seconds	0.036484	0.000500	0.077817	0.000000
rationalPower1,1,16,1	145353	313814094	BF	seconds	minutes	0.000000	0.000500	0.015083	0.000000
rationalPower1,1,16,1	145353	313814094	BF	seconds	hours	0.000000	0.001000	0.010690	0.000000
rationalPower1,1,16,1	145353	313814094	BF	seconds	days	0.000000	0.001499	0.010103	0.000000
rationalPower1,1,16,1	145353	313814094	BF	seconds	months	0.000000	0.005497	0.010024	0.000000
rationalPower1,1,16,1	145353	313814094	BF	seconds	years	0.000000	0.004000	0.010000	0.000000
rationalPower1,1,16,1	145353	313814094	BF	minutes	seconds	0.052284	0.000500	0.397084	0.000000
rationalPower1,1,16,1	145353	313814094	BF	minutes	minutes	0.000000	0.000500	0.028412	0.000000
rationalPower1,1,16,1	145353	313814094	BF	minutes	hours	0.000000	0.002500	0.010960	0.000000
rationalPower1,1,16,1	145353	313814094	BF	minutes	days	0.000000	0.001500	0.010112	0.000000
rationalPower1,1,16,1	145353	313814094	BF	minutes	months	0.000000	0.005499	0.010030	0.000000
rationalPower1,1,16,1	145353	313814094	BF	hours	seconds	0.136330	0.000500	0.857821	0.000000
rationalPower1,1,16,1	145353	313814094	BF	hours	minutes	0.000000	0.000500	0.088673	0.000000
rationalPower1,1,16,1	145353	313814094	BF	hours	hours	0.000000	0.001000	0.012828	0.000000
rationalPower1,1,16,1	145353	313814094	BF	hours	days	0.000000	0.001500	0.010176	0.000000
rationalPower1,1,16,1	145353	313814094	BF	hours	months	0.000000	0.016499	0.010036	0.000000
rationalPower1,1,16,1	145353	313814094	BF	days	seconds	0.170660	0.000500	0.972494	0.000000
rationalPower1,1,16,1	145353	313814094	BF	days	minutes	0.000000	0.000500	0.280893	0.000000
rationalPower1,1,16,1	145353	313814094	BF	days	hours	0.000000	0.000500	0.023899	0.000000
rationalPower1,1,16,1	145353	313814094	BF	days	days	0.000000	0.005999	0.010547	0.000000
rationalPower1,1,16,1	145353	313814094	BF	days	months	0.000000	0.005500	0.010042	0.000000
rationalPower1,1,16,1	145353	313814094	BF	months	seconds	0.177196	0.000500	0.991602	0.000000
rationalPower1,1,16,1	145353	313814094	BF	months	minutes	0.000000	0.000500	0.579917	0.000000
rationalPower1,1,16,1	145353	313814094	BF	months	hours	0.000000	0.000500	0.067805	0.000000
rationalPower1,1,16,1	145353	313814094	BF	months	days	0.000000	0.012498	0.011795	0.000000
rationalPower1,1,16,1	145353	313814094	BF	months	months	0.000000	0.008000	0.010151	0.000000
rationalPower1,1,16,1	145353	313814094	BF	years	seconds	1.000000	0.000000	0.999998	0.000000
rationalPower1,1,32,1	204829	313814094	BF	subsecond	seconds	0.135593	0.000500	0.039654	0.000000
rationalPower1,1,32,1	204829	313814094	BF	subsecond	minutes	0.000000	0.000500	0.011952	0.000000
rationalPower1,1,32,1	204829	313814094	BF	subsecond	hours	0.000000	0.001000	0.010482	0.000000
rationalPower1,1,32,1	204829	313814094	BF	subsecond	days	0.000000	0.001000	0.010072	0.000000
rationalPower1,1,32,1	204829	313814094	BF	subsecond	months	0.000000	0.002000	0.010015	0.000000
rationalPower1,1,32,1	204829	313814094	BF	subsecond	years	0.000000	0.011000	0.010000	0.000000
rationalPower1,1,32,1	204829	313814094	BF	seconds	seconds	0.073255	0.000500	0.051972	0.000000
rationalPower1,1,32,1	204829	313814094	BF	seconds	minutes	0.000287	0.000500	0.013560	0.000000
rationalPower1,1,32,1	204829	313814094	BF	seconds	hours	0.000000	0.001000	0.010496	0.000000
rationalPower1,1,32,1	204829	313814094	BF	seconds	days	0.000000	0.001500	0.010075	0.000000
rationalPower1,1,32,1	204829	313814094	BF	seconds	months	0.000000	0.004500	0.010021	0.000000
rationalPower1,1,32,1	204829	313814094	BF	seconds	years	0.000000	0.019000	0.010000	0.000000
rationalPower1,1,32,1	204829	313814094	BF	minutes	seconds	0.042229	0.000500	0.294480	0.000000
rationalPower1,1,32,1	204829	313814094	BF	minutes	minutes	0.000000	0.000500	0.021388	0.000000
rationalPower1,1,32,1	204829	313814094	BF	minutes	hours	0.000000	0.001499	0.010620	0.000000
rationalPower1,1,32,1	204829	313814094	BF	minutes	days	0.000000	0.001500	0.010079	0.000000
rationalPower1,1,32,1	204829	313814094	BF	minutes	months	0.000000	0.004499	0.010021	0.000000
rationalPower1,1,32,1	204829	313814094	BF	hours	seconds	0.113486	0.000500	0.779203	0.000000
rationalPower1,1,32,1	204829	313814094	BF	hours	minutes	0.000000	0.000500	0.059608	0.000000
rationalPower1,1,32,1	204829	313814094	BF	hours	hours	0.000000	0.000500	0.011915	0.000000
rationalPower1,1,32,1	204829	313814094	BF	hours	days	0.000000	0.001499	0.010110	0.000000
rationalPower1,1,32,1	204829	313814094	BF	hours	months	0.000000	0.004500	0.010022	0.000000
rationalPower1,1,32,1	204829	313814094	BF	days	seconds	0.168907	0.000500	0.964792	0.000000
rationalPower1,1,32,1	204829	313814094	BF	days	minutes	0.000000	0.000500	0.237297	0.000000
rationalPower1,1,32,1	204829	313814094	BF	days	hours	0.000000	0.000500	0.020167	0.000000
rationalPower1,1,32,1	204829	313814094	BF	days	days	0.000000	0.001000	0.010382	0.000000
rationalPower1,1,32,1	204829	313814094	BF	days	months	0.000000	0.003500	0.010034	0.000000
rationalPower1,1,32,1	204829	313814094	BF	months	seconds	0.177196	0.000500	0.987691	0.000000
rationalPower1,1,32,1	204829	313814094	BF	months	minutes	0.000000	0.000500	0.516580	0.000000
rationalPower1,1,32,1	204829	313814094	BF	months	hours	0.000000	0.000500	0.044309	0.000000
rationalPower1,1,32,1	204829	313814094	BF	months	days	0.000000	0.001000	0.011286	0.000000
rationalPower1,1,32,1	204829	313814094	BF	months	months	0.000000	0.002500	0.010103	0.000000
rationalPower1,1,32,1	204829	313814094	BF	years	seconds	1.000000	0.000000	0.999996	0.000000
rationalPower1,1,64,1	290491	313814094	BF	subsecond	seconds	0.203390	0.001000	0.028671	0.000000
rationalPower1,1,64,1	290491	313814094	BF	subsecond	minutes	0.000000	0.005500	0.012023	0.000000
rationalPower1,1,64,1	290491	313814094	BF	subsecond	hours	0.000000	0.001000	0.010322	0.000000
rationalPower1,1,64,1	290491	313814094	BF	subsecond	days	0.000000	0.005000	0.010055	0.000000
rationalPower1,1,64,1	290491	313814094	BF	subsecond	months	0.000000	0.018999	0.010011	0.000000
rationalPower1,1,64,1	290491	313814094	BF	subsecond	years	0.000000	0.037000	0.010000	0.000000
rationalPower1,1,64,1	290491	313814094	BF	seconds	seconds	0.113186	0.000500	0.044833	0.000000
rationalPower1,1,64,1	290491	313814094	BF	seconds	minutes	0.000287	0.001500	0.012688	0.000000
rationalPower1,1,64,1	290491	313814094	BF	seconds	hours	0.000000	0.002000	0.010362	0.000000
rationalPower1,1,64,1	290491	313814094	BF	seconds	days	0.000000	0.004500	0.010053	0.000000
rationalPower1,1,64,1	290491	313814094	BF	seconds	months	0.000000	0.020499	0.010015	0.000000
rationalPower1,1,64,1	290491	313814094	BF	seconds	years	0.000000	0.033000	0.010000	0.000000
rationalPower1,1,64,1	290491	313814094	BF	minutes	seconds	0.031313	0.000500	0.212383	0.000000
rationalPower1,1,64,1	290491	313814094	BF	minutes	minutes	0.000000	0.000500	0.018798	0.000000
rationalPower1,1,64,1	290491	313814094	BF	minutes	hours	0.000000	0.002000	0.010498	0.000000
rationalPower1,1,64,1	290491	313814094	BF	minutes	days	0.000000	0.004500	0.010058	0.000000
rationalPower1,1,64,1	290491	313814094	BF	minutes	months	0.000000	0.021498	0.010015	0.000000
rationalPower1,1,64,1	290491	313814094	BF	hours	seconds	0.092115	0.000500	0.676601	0.000000
rationalPower1,1,64,1	290491	313814094	BF	hours	minutes	0.000000	0.000500	0.043496	0.000000
rationalPower1,1,64,1	290491	313814094	BF	hours	hours	0.000000	0.002000	0.011400	0.000000
rationalPower1,1,64,1	290491	313814094	BF	hours	days	0.000000	0.005499	0.010079	0.000000
rationalPower1,1,64,1	290491	313814094	BF	hours	months	0.000000	0.021499	0.010017	0.000000
rationalPower1,1,64,1	290491	313814094	BF	days	seconds	0.161309	0.000500	0.945189	0.000000
rationalPower1,1,64,1	290491	313814094	BF	days	minutes	0.000000	0.000500	0.172006	0.000000
rationalPower1,1,64,1	290491	313814094	BF	days	hours	0.000000	0.000500	0.016496	0.000000
rationalPower1,1,64,1	290491	313814094	BF	days	days	0.000000	0.002499	0.010259	0.000000
rationalPower1,1,64,1	290491	313814094	BF	days	months	0.000000	0.020498	0.010022	0.000000
rationalPower1,1,64,1	290491	313814094	BF	months	seconds	0.174114	0.000500	0.984495	0.000000
rationalPower1,1,64,1	290491	313814094	BF	months	minutes	0.000000	0.000500	0.448259	0.000000
rationalPower1,1,64,1	290491	313814094	BF	months	hours	0.000000	0.000500	0.045112	0.000000
rationalPower1,1,64,1	290491	313814094	BF	months	days	0.000000	0.001499	0.011053	0.000000
rationalPower1,1,64,1	290491	313814094	BF	months	months	0.000000	0.015500	0.010077	0.000000
rationalPower1,1,64,1	290491	313814094	BF	years	seconds	1.000000	0.000000	0.999995	0.000000
rationalPower1,1,128,1	409466	313814094	BF	subsecond	seconds	0.305085	0.001000	0.028671	0.000000
rationalPower1,1,128,1	409466	313814094	BF	subsecond	minutes	0.000000	0.001000	0.011517	0.000000
rationalPower1,1,128,1	409466	313814094	BF	subsecond	hours	0.000000	0.001000	0.010130	0.000000
rationalPower1,1,128,1	409466	313814094	BF	subsecond	days	0.000000	0.002000	0.010029	0.000000
rationalPower1,1,128,1	409466	313814094	BF	subsecond	months	0.000000	0.024999	0.010012	0.000000
rationalPower1,1,128,1	409466	313814094	BF	subsecond	years	0.000000	0.023000	0.010000	0.000000
rationalPower1,1,128,1	409466	313814094	BF	seconds	seconds	0.213157	0.001500	0.034969	0.000000
rationalPower1,1,128,1	409466	313814094	BF	seconds	minutes	0.001724	0.001000	0.011955	0.000000
rationalPower1,1,128,1	409466	313814094	BF	seconds	hours	0.000000	0.008999	0.010252	0.000000
rationalPower1,1,128,1	409466	313814094	BF	seconds	days	0.000000	0.003499	0.010040	0.000000
rationalPower1,1,128,1	409466	313814094	BF	seconds	months	0.000000	0.009499	0.010010	0.000000
rationalPower1,1,128,1	409466	313814094	BF	seconds	years	0.000000	0.018000	0.010000	0.000000
rationalPower1,1,128,1	409466	313814094	BF	minutes	seconds	0.032175	0.000500	0.173373	0.000000
rationalPower1,1,128,1	409466	313814094	BF	minutes	minutes	0.000287	0.000500	0.016338	0.000000
rationalPower1,1,128,1	409466	313814094	BF	minutes	hours	0.000000	0.001500	0.010339	0.000000
rationalPower1,1,128,1	409466	313814094	BF	minutes	days	0.000000	0.002500	0.010040	0.000000
rationalPower1,1,128,1	409466	313814094	BF	minutes	months	0.000000	0.008500	0.010011	0.000000
rationalPower1,1,128,1	409466	313814094	BF	hours	seconds	0.072218	0.000500	0.566229	0.000000
rationalPower1,1,128,1	409466	313814094	BF	hours	minutes	0.000000	0.000500	0.037367	0.000000
rationalPower1,1,128,1	409466	313814094	BF	hours	hours	0.000000	0.001000	0.010874	0.000000
rationalPower1,1,128,1	409466	313814094	BF	hours	days	0.000000	0.002500	0.010063	0.000000
rationalPower1,1,128,1	409466	313814094	BF	hours	months	0.000000	0.008499	0.010012	0.000000
rationalPower1,1,128,1	409466	313814094	BF	days	seconds	0.157218	0.000500	0.929334	0.000000
rationalPower1,1,128,1	409466	313814094	BF	days	minutes	0.000000	0.000500	0.139573	0.000000
rationalPower1,1,128,1	409466	313814094	BF	days	hours	0.000000	0.000500	0.015857	0.000000
rationalPower1,1,128,1	409466	313814094	BF	days	days	0.000000	0.002500	0.010196	0.000000
rationalPower1,1,128,1	409466	313814094	BF	days	months	0.000000	0.008000	0.010018	0.000000
rationalPower1,1,128,1	409466	313814094	BF	months	seconds	0.174114	0.000500	0.978395	0.000000
rationalPower1,1,128,1	409466	313814094	BF	months	minutes	0.000000	0.000500	0.362328	0.000000
rationalPower1,1,128,1	409466	313814094	BF	months	hours	0.000000	0.000500	0.027991	0.000000
rationalPower1,1,128,1	409466	313814094	BF	months	days	0.000000	0.001000	0.010665	0.000000
rationalPower1,1,128,1	409466	313814094	BF	months	months	0.000000	0.011999	0.010050	0.000000
rationalPower1,1,128,1	409466	313814094	BF	years	seconds	1.000000	0.000000	0.999993	0.000000
